casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,latitude,longitude,source,violent_cat,property_cat
2024-00046277,500 Block CRANSTON ST,2024-06-11T11:21:00.000,6,2024,Bad Checks,19-9-24,FRAUDULENT CHECKS- (UNDER $1000),1,LFernandez,2024-00046277-001,41.80845272603752,-71.43427216016144,E911,,
2024-00046276,0 Block METROPOLITAN RD,2024-06-11T11:19:02.000,6,2024,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,JDennis,2024-00046276-001,41.83717961206487,-71.4487133142571,E911,,
2024-00046276,0 Block METROPOLITAN RD,2024-06-11T11:19:02.000,6,2024,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,JDennis,2024-00046276-002,41.83717961206487,-71.4487133142571,E911,,Motor Vehicle Theft
2024-00046276,0 Block METROPOLITAN RD,2024-06-11T11:19:02.000,6,2024,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,JDennis,2024-00046276-003,41.83717961206487,-71.4487133142571,E911,,
2024-00046272,100 Block S MAIN ST,2024-06-11T10:59:00.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station,2024-00046272-001,41.824035548372045,-71.40629797521954,E911,,Larceny-theft
2024-00046264,700 Block POTTERS AVE,2024-06-11T10:33:50.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,JAbatiello,2024-00046264-001,41.80385955092062,-71.43445894349675,E911,,
2024-00046261,100 Block TOBEY ST,2024-06-11T10:17:00.000,6,2024,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,MSandorse,2024-00046261-001,41.81698417155307,-71.43499415217336,E911,,Larceny-theft
2024-00046249,WASHINGTON ST &  UNION ST,2024-06-11T09:29:00.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JManown,2024-00046249-001,41.82360076792642,-71.4139938464004,RIDOT,,
2024-00046247,0 Block ACORN ST,2024-06-11T09:22:00.000,6,2024,Stolen Vehicle\Recovered,Not Used,No Violations,0,YGonzalez,2024-00046247-001,41.827511417438245,-71.4283527435712,E911,,
2024-00500917,0 Block BARROWS,2024-06-11T09:05:47.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500917-001,41.81153711811258,-71.45647975105685,E911,,
2024-00046236,0 Block SILVER SPRING ST,2024-06-11T07:34:00.000,6,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-FELONY - SHOPLIFTING,1,JBenros,2024-00046236-001,41.84603634572278,-71.41732971176636,E911,,Larceny-theft
2024-00046223,CRANSTON ST &  FRICKER ST,2024-06-11T02:46:55.000,6,2024,Traffic Violation,31-23.3-5,Windshield/Window - Owner/Operating w/Unlawful Sunscreen Material,1,RByfield,2024-00046223-001,41.81716918620514,-71.42226410577645,RIDOT,,
2024-00046223,CRANSTON ST &  FRICKER ST,2024-06-11T02:46:55.000,6,2024,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,RByfield,2024-00046223-002,41.81716918620514,-71.42226410577645,RIDOT,,
2024-00046222,100 Block GALLATIN ST,2024-06-11T02:33:00.000,6,2024,Motor Vehicle Theft,11-41-1,LARCENY/U $1500 - AUTO THEFT,1,AFrancis,2024-00046222-001,41.7953416186118,-71.4190141943036,E911,,Motor Vehicle Theft
2024-00046177,0 Block OPHELIA ST,2024-06-10T22:57:36.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,SHerr,2024-00046177-001,41.8171888597563,-71.46350881041042,E911,,
2024-00046172,LENOX AVE &  ELMWOOD AVE,2024-06-10T22:06:00.000,6,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,JMota,2024-00046172-001,41.795204153067296,-71.4247360334649,RIDOT,,
2024-00046170,PLAINFIELD ST &  LAUREL HILL AVE,2024-06-10T21:54:00.000,6,2024,Municipal Code Violation,Sec. 16-3.D,Disorderly Conduct D - Obstruct,1,NEastman,2024-00046170-001,41.813201901149554,-71.45547486378724,RIDOT,,
2024-00046170,PLAINFIELD ST &  LAUREL HILL AVE,2024-06-10T21:54:00.000,6,2024,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,NEastman,2024-00046170-002,41.813201901149554,-71.45547486378724,RIDOT,,
2024-00046141,100 Block BROAD ST,2024-06-10T20:21:44.000,6,2024,Trespass,Not Used,No Violations,0,DRamirez,2024-00046141-001,41.81744046233466,-71.41676579375948,E911,,
2024-00046136,300 Block WASHINGTON ST,2024-06-10T19:45:00.000,6,2024,Municipal Code Violation,Sec. 16-3.G,Disorderly Conduct G - Urine in public,1,FColon,2024-00046136-001,41.81911160285399,-71.42140396461389,E911,,
2024-00046133,300 Block CHARLES ST,2024-06-10T19:36:45.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JLugo,2024-00046133-001,41.84210254298574,-71.41725855978567,E911,,
2024-00046129,200 Block SESSIONS ST,2024-06-10T19:30:00.000,6,2024,Suspicious Person,Not Used,No violations,0,Central Station,2024-00046129-001,41.841484918419255,-71.38954678043999,E911,,
2024-00500915,0 Block DEAN ST,2024-06-10T19:24:14.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500915-001,41.82475782509042,-71.42501812550452,E911,,Larceny-theft
2024-00046114,200 Block LOWELL AVE,2024-06-10T18:25:00.000,6,2024,Property Damage,Not Used,No Violations,0,MLeclerc,2024-00046114-001,41.81595215967623,-71.46000810876197,E911,,
2024-00046106,0 Block GARFIELD AVE,2024-06-10T17:50:00.000,6,2024,Trespass,Not Used,No Violations,0,ALara,2024-00046106-001,41.83493972747821,-71.43226389417666,E911,,
2024-00046110,0 Block METCALF ST,2024-06-10T17:47:00.000,6,2024,Request for Assistance,Not Used,No Violations,0,LPrete,2024-00046110-001,41.84833001095049,-71.41541343446428,E911,,
2024-00500914,0 Block FARRAGUT AVE,2024-06-10T17:33:24.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2024-00500914-001,41.78694793171857,-71.40466904625778,E911,,Larceny-theft
2024-00046075,300 Block WASHINGTON ST,2024-06-10T16:57:00.000,6,2024,Fraud,Not Used,"Under Investigation, Offense Pending",0,RMoroney,2024-00046075-001,41.81911160285399,-71.42140396461389,E911,,
2024-00046072,200 Block MASSACHUSETTS AVE,2024-06-10T16:51:00.000,6,2024,Assistance Rendered,Not Used,No Violations,0,NManfredi,2024-00046072-001,41.7868706815818,-71.3992897471806,E911,,
2024-00046048,0 Block PROVIDENCE PL,2024-06-10T15:57:00.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,GGenao,2024-00046048-001,41.82785069219448,-71.41595966555397,E911,,
2024-00046050,0 Block CUTLER ST,2024-06-10T15:47:00.000,6,2024,Request for Assistance,Not Used,No Violations,0,MPesola,2024-00046050-001,41.823962707182886,-71.44163302004739,E911,,
2024-00046049,400 Block CHARLES ST,2024-06-10T14:41:00.000,6,2024,Trespass,Not Used,No Violations,0,LPrete,2024-00046049-001,41.84612884324101,-71.41909368941535,E911,,
2024-00500913,700 Block CHARLES ST,2024-06-10T13:10:11.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2024-00500913-001,41.85678345129926,-71.42112549639336,E911,,Larceny-theft
2024-00046000,0 Block HOMER ST,2024-06-10T13:06:34.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,MRudolph,2024-00046000-001,41.788267623854814,-71.4061161068554,E911,,
2024-00045996,100 Block LABAN ST,2024-06-10T12:57:00.000,6,2024,Receiving Stolen Property,11-41-2,RECEIVING STOLEN GOODS-MISDEMEANOR,1,DRosso,2024-00045996-001,41.81501519832643,-71.45285144284979,E911,,
2024-00045996,100 Block LABAN ST,2024-06-10T12:57:00.000,6,2024,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,DRosso,2024-00045996-002,41.81501519832643,-71.45285144284979,E911,,
2024-00045996,100 Block LABAN ST,2024-06-10T12:57:00.000,6,2024,Bad Checks,11-1-6,CONSPIRACY - BAD CHECK,1,DRosso,2024-00045996-003,41.81501519832643,-71.45285144284979,E911,,
2024-00045996,100 Block LABAN ST,2024-06-10T12:57:00.000,6,2024,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,DRosso,2024-00045996-004,41.81501519832643,-71.45285144284979,E911,,
2024-00045993,0 Block MELISSA ST,2024-06-10T12:48:00.000,6,2024,Property Damage,Not Used,No Violations,0,VTavarez,2024-00045993-001,41.82036571620807,-71.46031110262693,E911,,
2024-00045992,0 Block FAIR ST,2024-06-10T12:29:00.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,HVentura,2024-00045992-001,41.85180536124746,-71.4410848837789,E911,,
2024-00045990,500 Block BRANCH AVE,2024-06-10T12:20:00.000,6,2024,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,JBenros,2024-00045990-001,41.851677067044335,-71.42320690617937,E911,,Larceny-theft
2024-00046068,0 Block LONGFELLOW TER,2024-06-10T12:00:00.000,6,2024,Forgery,11-47-24,ALTER OF MARKS OF IDENTIFICATION ON A FIREARM - COUNTERFEIT/FOR,1,JDesmarais,2024-00046068-001,41.790478389074366,-71.42014666111965,E911,,
2024-00046068,0 Block LONGFELLOW TER,2024-06-10T12:00:00.000,6,2024,Drug Offenses,21-28-4.06-1A,MAINTAIN COMMON NUSIANCE/CONTROL SUBSTANCES,1,JDesmarais,2024-00046068-002,41.790478389074366,-71.42014666111965,E911,,
2024-00046068,0 Block LONGFELLOW TER,2024-06-10T12:00:00.000,6,2024,Drug Offenses,21-28-4.01.1-A1,MANUFAC/POSS/DELIVER HEROIN-1OZ-1KG,2,JDesmarais,2024-00046068-003,41.790478389074366,-71.42014666111965,E911,,
2024-00046068,0 Block LONGFELLOW TER,2024-06-10T12:00:00.000,6,2024,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,2,JDesmarais,2024-00046068-004,41.790478389074366,-71.42014666111965,E911,,
2024-00046068,0 Block LONGFELLOW TER,2024-06-10T12:00:00.000,6,2024,Weapons,11-47-8-C,POSSESSION OF FA COMMIT CTRL SUB VIOL,1,JDesmarais,2024-00046068-005,41.790478389074366,-71.42014666111965,E911,,
2024-00046068,0 Block LONGFELLOW TER,2024-06-10T12:00:00.000,6,2024,Weapons,11-47-5,POSS OF ARMS BY CONVICT IN CRIME OF VIOL/FUGITIVE,1,JDesmarais,2024-00046068-006,41.790478389074366,-71.42014666111965,E911,,
2024-00500912,200 Block ELMWOOD AVE,2024-06-10T11:44:01.000,6,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500912-001,41.80598640324047,-71.42477137582995,E911,,
2024-00045966,100 Block HUDSON ST,2024-06-10T10:31:14.000,6,2024,Bad Checks,11-1-6,CONSPIRACY - BAD CHECK,1,MCamardo,2024-00045966-001,41.81324490851102,-71.43774844911029,E911,,
2024-00045966,100 Block HUDSON ST,2024-06-10T10:31:14.000,6,2024,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,MCamardo,2024-00045966-002,41.81324490851102,-71.43774844911029,E911,,Burglary
2024-00045966,100 Block HUDSON ST,2024-06-10T10:31:14.000,6,2024,Receiving Stolen Property,11-41-2,RECEIVING STOLEN GOODS-MISDEMEANOR,1,MCamardo,2024-00045966-003,41.81324490851102,-71.43774844911029,E911,,
2024-00045964,100 Block HARTFORD AVE,2024-06-10T10:26:46.000,6,2024,Property Damage,Not Used,No Violations,0,DRosso,2024-00045964-001,41.81670990638206,-71.44637653099832,E911,,
2024-00500911,700 Block EDDY ST,2024-06-10T10:23:09.000,6,2024,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,NField,2024-00500911-001,41.806850232088905,-71.40756940738117,E911,,
2024-00500910,400 Block PUBLIC,2024-06-10T10:21:01.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2024-00500910-001,41.80529016845093,-71.41673291423778,E911,,Larceny-theft
2024-00500908,0 Block TRENTON ST,2024-06-10T10:04:54.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500908-001,41.82087446239352,-71.39167448427594,E911,,Larceny-theft
2024-00045953,100 Block CANTON ST,2024-06-10T09:39:44.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,JDennis,2024-00045953-001,41.83304339726352,-71.44247012422937,E911,,Larceny-theft
2024-00045953,100 Block CANTON ST,2024-06-10T09:39:44.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,JDennis,2024-00045953-002,41.83304339726352,-71.44247012422937,E911,,
2024-00045944,100 Block WESTMINSTER ST,2024-06-10T09:23:00.000,6,2024,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,GSlater,2024-00045944-001,41.82404645429239,-71.4111007422062,E911,Aggravated Assault,
2024-00045944,100 Block WESTMINSTER ST,2024-06-10T09:23:00.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,GSlater,2024-00045944-002,41.82404645429239,-71.4111007422062,E911,,
2024-00045930,100 Block TRANSIT ST,2024-06-10T08:35:00.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,LGianfrancesco,2024-00045930-001,41.82048238873898,-71.39828672998405,E911,,
2024-00045908,0 Block PUMGANSETT ST,2024-06-10T05:06:00.000,6,2024,Animal Bite,Not Used,No Violations,0,LPrete,2024-00045908-001,41.84052687971714,-71.4256658969944,E911,,
2024-00045899,400 Block SMITH ST,2024-06-10T03:00:31.000,6,2024,Dispersals,Not Used,No Violations,0,DPalumbo,2024-00045899-001,41.83534197121988,-71.42587767149453,E911,,
2024-00045896,200 Block WALDO ST,2024-06-10T02:48:00.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,SSesay,2024-00045896-001,41.80750333111924,-71.4385852014266,E911,,
2024-00045880,100 Block BABCOCK ST,2024-06-10T01:18:03.000,6,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MAndrade,2024-00045880-001,41.78822991065019,-71.41033575446505,E911,,
2024-00045880,100 Block BABCOCK ST,2024-06-10T01:18:03.000,6,2024,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,MAndrade,2024-00045880-002,41.78822991065019,-71.41033575446505,E911,,
2024-00045867,0 Block DARTMOUTH AVE,2024-06-10T00:16:02.000,6,2024,RI Statute Violation,11-44-21,FALSE FIRE/POLICE ALARM W/INTENT & VANDALIZING - ALL OTH OFFENSE,1,PSaravia,2024-00045867-001,41.80850769260823,-71.42245679500792,E911,,
2024-00045867,0 Block DARTMOUTH AVE,2024-06-10T00:16:02.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,PSaravia,2024-00045867-002,41.80850769260823,-71.42245679500792,E911,,
2024-00045867,0 Block DARTMOUTH AVE,2024-06-10T00:16:02.000,6,2024,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,PSaravia,2024-00045867-003,41.80850769260823,-71.42245679500792,E911,,
2024-00045867,0 Block DARTMOUTH AVE,2024-06-10T00:16:02.000,6,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,PSaravia,2024-00045867-004,41.80850769260823,-71.42245679500792,E911,,
2024-00045867,0 Block DARTMOUTH AVE,2024-06-10T00:16:02.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,PSaravia,2024-00045867-005,41.80850769260823,-71.42245679500792,E911,,
2024-00045859,HOUGHTON ST &  VEAZIE ST,2024-06-10T00:02:00.000,6,2024,Motor Vehicle Violation,Not Used,No Violations,0,JNazario Feliz,2024-00045859-001,41.85616302129695,-71.43415832832424,RIDOT,,
2024-00500907,600 Block HOPE ST,2024-06-09T23:03:00.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2024-00500907-001,41.84436325022382,-71.39733725223067,E911,,Larceny-theft
2024-00045823,600 Block BROADWAY,2024-06-09T22:15:44.000,6,2024,Request for Assistance,Not Used,No Violations,0,DRamirez,2024-00045823-001,41.80637782104317,-71.41991418214445,E911,,
2024-00045820,100 Block ERASTUS ST,2024-06-09T22:09:00.000,6,2024,Suspicious Person,Not Used,No violations,0,Central Station,2024-00045820-001,41.82752836475211,-71.45090640938409,E911,,
2024-00045818,0 Block HARTFORD AVE,2024-06-09T22:04:00.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,MPesola,2024-00045818-001,41.81766431598619,-71.44588294174429,E911,,
2024-00045816,RANDALL ST  &  N MAIN ST,2024-06-09T21:59:00.000,6,2024,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,KBarth,2024-00045816-001,41.83766555243695,-71.40969849786516,RIDOT,,
2024-00045802,0 Block SILVER SPRING ST,2024-06-09T21:06:01.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,DPalumbo,2024-00045802-001,41.84603634572278,-71.41732971176636,E911,,
2024-00045798,200 Block ACADEMY AVE,2024-06-09T20:57:00.000,6,2024,Request for Assistance,Not Used,No Violations,0,ALara,2024-00045798-001,41.831683102639445,-71.44427609606603,E911,,
2024-00045764,200 Block KINSLEY AVE,2024-06-09T19:25:00.000,6,2024,Larceny from Building,11-41-6,ATTEMPTED LARCENY/U $1500 - FROM BLD,1,ABrodeur,2024-00045764-001,41.827859263816336,-71.42635728378852,E911,,Larceny-theft
2024-00045760,500 Block SILVER SPRING ST,2024-06-09T19:11:10.000,6,2024,Request for Assistance,Not Used,No Violations,0,KBaxter,2024-00045760-001,41.8562891978443,-71.41060358311245,E911,,
2024-00045749,0 Block INDIA ST,2024-06-09T18:21:00.000,6,2024,Motor Vehicle Violation,Not Used,No Violations,0,NField,2024-00045749-001,41.8159629059672,-71.39907849089707,E911,,
2024-00500906,500 Block EDDY,2024-06-09T18:19:14.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500906-001,41.81177014436464,-71.40993132223112,E911,,
2024-00045743,100 Block GANO ST,2024-06-09T17:53:00.000,6,2024,Motor Vehicle Violation,Not Used,No Violations,0,NField,2024-00045743-001,41.82367219893331,-71.39007198244501,E911,,
2024-00045714,900 Block ATWELLS AVE,2024-06-09T16:28:00.000,6,2024,Breaking and Entering,Not Used,"Under Investigation, Offense Pending",0,MPesola,2024-00045714-001,41.82510888878748,-71.44894983389256,E911,,Burglary
2024-00045709,200 Block VALLEY ST,2024-06-09T16:11:32.000,6,2024,Municipal Code Violation,Sec. 23-32.,"Possession ,of alcoholic beverages on any public street, sidewalk, licensed parking lot, way or grounds owned by city.",1,MSandorse,2024-00045709-001,41.82394744217553,-71.43964641936361,E911,,
2024-00500904,0 Block GLENDALE AVE,2024-06-09T15:59:54.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,NField,2024-00500904-001,41.84781949572268,-71.39683469813063,E911,,Larceny-theft
2024-00500903,0 Block SUMMIT AVE,2024-06-09T15:55:05.000,6,2024,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,NField,2024-00500903-001,41.84855977855432,-71.39781358831752,E911,,Larceny-theft
2024-00045705,0 Block PROVIDENCE PL,2024-06-09T15:26:00.000,6,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,JAntoniou,2024-00045705-001,41.82785069219448,-71.41595966555397,E911,,Larceny-theft
2024-00045690,300 Block CHARLES ST,2024-06-09T14:31:04.000,6,2024,"Larceny, Shoplifting",11-41-20,SHOPLIFTING-MISD - SHOPLIFTING,1,MDuffy,2024-00045690-001,41.84210254298574,-71.41725855978567,E911,,Larceny-theft
2024-00045683,POCASSET AVE &  DUNFORD ST,2024-06-09T14:03:00.000,6,2024,Request for Assistance,Not Used,No Violations,0,ASubramaniam,2024-00045683-001,41.812473288653706,-71.4493942404096,RIDOT,,
2024-00045665,300 Block NEW YORK AVE,2024-06-09T12:47:57.000,6,2024,Disturbance,Not Used,No violations,0,MChasse,2024-00045665-001,41.79005907556374,-71.40088134800874,E911,,
2024-00045664,100 Block SUPERIOR ST,2024-06-09T12:31:00.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,LFernandez,2024-00045664-001,41.81045403184839,-71.43304157436904,E911,,
2024-00045664,100 Block SUPERIOR ST,2024-06-09T12:31:00.000,6,2024,"Larceny, Pickpocketing",11-41-7,LARCENY FROM THE PERSON - POCKET PICKING,1,LFernandez,2024-00045664-002,41.81045403184839,-71.43304157436904,E911,,Larceny-theft
2024-00045664,100 Block SUPERIOR ST,2024-06-09T12:31:00.000,6,2024,Burglary,11-8-2.2,B&E OF DWELLING WHEN RESIDENT HOME,1,LFernandez,2024-00045664-003,41.81045403184839,-71.43304157436904,E911,,Burglary
2024-00045658,400 Block ELMGROVE AVE,2024-06-09T11:51:00.000,6,2024,Disturbance,Not Used,No Violations,0,JSalmeron,2024-00045658-001,41.84331738991336,-71.3921122988595,E911,,
2024-00500901,100 Block N MAIN ST,2024-06-09T11:50:46.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500901-001,41.82886249546277,-71.40968305319308,E911,,
2024-00045652,200 Block LAUREL HILL AVE,2024-06-09T10:30:00.000,6,2024,Request for Assistance,Not Used,No Violations,0,ASubramaniam,2024-00045652-001,41.810053991055895,-71.45409737847916,E911,,
2024-00045646,100 Block AMHERST ST,2024-06-09T10:06:00.000,6,2024,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,HVentura,2024-00045646-001,41.82336208312458,-71.44474009637906,E911,,Larceny-theft
2024-00045646,100 Block AMHERST ST,2024-06-09T10:06:00.000,6,2024,Burglary,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,1,HVentura,2024-00045646-002,41.82336208312458,-71.44474009637906,E911,,Burglary
2024-00045644,300 Block VALLEY ST,2024-06-09T09:50:41.000,6,2024,Request for Assistance,Not Used,No Violations,0,YGonzalez,2024-00045644-001,41.82652664187068,-71.43835314948342,E911,,
2024-00500900,0 Block WASHINGTON ST,2024-06-09T08:26:25.000,6,2024,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2024-00500900-001,41.82351576731823,-71.41391124635098,E911,,
2024-00045626,CHESTER AVE &  MT VERNON ST,2024-06-09T06:02:33.000,6,2024,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,PSaravia,2024-00045626-001,41.806915273793415,-71.41687774718666,RIDOT,,
2024-00045626,CHESTER AVE &  MT VERNON ST,2024-06-09T06:02:33.000,6,2024,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,PSaravia,2024-00045626-002,41.806915273793415,-71.41687774718666,RIDOT,Robbery,
2024-00045626,CHESTER AVE &  MT VERNON ST,2024-06-09T06:02:33.000,6,2024,Forgery,11-47-3.2-A,USE OF A FA WHILE COMMITTING A CRIME OF VIOLENCE,1,PSaravia,2024-00045626-003,41.806915273793415,-71.41687774718666,RIDOT,,
2024-00045626,CHESTER AVE &  MT VERNON ST,2024-06-09T06:02:33.000,6,2024,"Assault, Aggravated",11-5-1,ASSAULT W/ INTENT TO COMMIT A FELONY - SERIOUS INJURY,1,PSaravia,2024-00045626-004,41.806915273793415,-71.41687774718666,RIDOT,Aggravated Assault,
2024-00045626,CHESTER AVE &  MT VERNON ST,2024-06-09T06:02:33.000,6,2024,Weapons,11-47-5,POSS OF ARMS BY CONVICT IN CRIME OF VIOL/FUGITIVE,1,PSaravia,2024-00045626-005,41.806915273793415,-71.41687774718666,RIDOT,,
2024-00045612,CHARLES ST &  SILVER SPRING ST,2024-06-09T03:52:00.000,6,2024,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,JNazario Feliz,2024-00045612-001,41.84480666853314,-71.41870117445488,RIDOT,,
2024-00045612,CHARLES ST &  SILVER SPRING ST,2024-06-09T03:52:00.000,6,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,JNazario Feliz,2024-00045612-002,41.84480666853314,-71.41870117445488,RIDOT,,
2024-00045599,1300 Block BROAD ST,2024-06-09T02:50:14.000,6,2024,License Violation,Not Used,No Violations,0,MAndrade,2024-00045599-001,41.790179166497126,-71.40480273644104,E911,,
2024-00045587,300 Block PLAINFIELD ST,2024-06-09T02:29:38.000,6,2024,Dispersals,Not Used,No Violations,0,TGibson,2024-00045587-001,41.8138729131829,-71.44983486639644,E911,,
2024-00045588,100 Block SUTTON ST,2024-06-09T02:22:36.000,6,2024,Auto Towed,Not Used,Parking or MV Violation,0,THoulihan,2024-00045588-001,41.82137169682743,-71.42814664663703,E911,,
2024-00045577,200 Block ATWELLS AVE,2024-06-09T02:11:41.000,6,2024,License Violation,Not Used,No Violations,0,THoulihan,2024-00045577-001,41.82357196832571,-71.42623125046953,E911,,
2024-00045572,200 Block ALLENS AVE,2024-06-09T01:59:00.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,EDelgado,2024-00045572-001,41.80656527277688,-71.40286126706373,E911,,Larceny-theft
2024-00045558,BROAD ST &  PLENTY ST,2024-06-09T01:34:00.000,6,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MPetteruto,2024-00045558-001,41.80724715950576,-71.42024231259646,RIDOT,,
2024-00045558,BROAD ST &  PLENTY ST,2024-06-09T01:34:00.000,6,2024,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,MPetteruto,2024-00045558-002,41.80724715950576,-71.42024231259646,RIDOT,,
2024-00045558,BROAD ST &  PLENTY ST,2024-06-09T01:34:00.000,6,2024,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,MPetteruto,2024-00045558-003,41.80724715950576,-71.42024231259646,RIDOT,,
2024-00500897,400 Block ATWELLS AVE,2024-06-09T00:57:05.000,6,2024,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,NField,2024-00500897-001,41.82387425611621,-71.4319181528686,E911,,Larceny-theft
2024-00045527,100 Block DODGE ST,2024-06-09T00:45:56.000,6,2024,Disturbance,Not Used,No Violations,0,SSesay,2024-00045527-001,41.81396539236247,-71.42494766174333,E911,,
2024-00045518,JOB ST &  LEDGE ST,2024-06-09T00:32:00.000,6,2024,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,LPrete,2024-00045518-001,41.85387038302182,-71.41647339265182,RIDOT,,
2024-00045517,0 Block DETROIT AVE,2024-06-09T00:28:00.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,AFrancis,2024-00045517-001,41.79354280666786,-71.41192210352165,E911,,
2024-00045520,0 Block TUXEDO AVE,2024-06-09T00:04:17.000,6,2024,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,KBaxter,2024-00045520-001,41.823217539609175,-71.43892233966699,E911,,
